wavelength(nm) ph/sec/arcsec^2/um/m^2
697.190089 3226.38
697.22495 198.164
697.259812 197.156
697.294676 195.123
697.329541 198.613
697.364409 197.996
697.399278 236.519
697.434148 198.729
697.469021 198.995
697.503895 249.277
697.538771 198.593
697.573649 199.027
697.608529 199.001
697.64341 198.641
697.678293 198.705
697.713178 262.055
697.748064 199.203
697.782953 199.186
697.817843 274.095
697.852735 199.268
697.887628 199.183
697.922523 196.829
697.95742 195.486
697.992319 199.304
698.02722 3423.82
698.062122 3244.67
698.097026 199.016
698.131931 198.533
698.166839 266.333
698.201748 199.503
698.236659 199.229
698.271572 199.571
698.306486 199.379
698.341402 194.986
698.37632 199.291
698.41124 199.013
698.446162 270.78
698.481085 199.768
698.51601 199.8
698.550936 304.539
698.585865 199.586
698.620795 199.401
698.655727 199.724
698.69066 196.977
698.725596 199.822
698.760533 198.825
698.795472 291.079
698.830413 258.333
698.865355 188.83
698.900299 199.794
698.935245 258.536
698.970193 242.335
699.005142 199.751
699.040093 199.873
699.075046 188.573
699.110001 246.314
699.144957 199.966
699.179915 199.966
699.214875 195.325
699.249837 198.164
699.2848 236.01
699.319765 199.8
699.354732 252.062
699.389701 199.73
699.424671 200.191
699.459643 198.83
699.494617 199.344
699.529592 192.439
699.56457 196.511
699.599549 192.222
699.63453 199.058
699.669512 198.413
699.704497 200.193
699.739483 267.152
699.774471 200.028
699.80946 248.804
699.844452 297.556
699.879445 333.188
699.91444 199.867
699.949436 283.327
699.984435 196.877
700.019435 198.871
700.054436 195.634
700.08944 186.741
700.124445 256.642
700.159453 261.985
700.194461 200.135
700.229472 200.086
700.264484 199.68
700.299498 273.868
700.334514 200.03
700.369532 229.618
700.404551 273.357
700.439572 199.583
700.474595 199.874
700.50962 200.087
700.544646 200.114
700.579674 1908.78
700.614704 196.528
700.649736 194.154
700.684769 191.136
700.719804 260.051
700.754841 197.396
700.78988 199.066
700.82492 197.993
700.859962 198.738
700.895006 199.654
700.930052 199.558
700.965099 199.119
701.000148 199.421
701.035199 198.909
701.070252 199.992
701.105306 198.819
701.140362 199.61
701.17542 196.416
701.21048 199.756
701.245541 199.386
701.280604 197.218
701.315669 1684.92
701.350736 1676.64
701.385804 200.098
701.420874 199.686
701.455946 200.071
701.49102 200.065
701.526095 199.612
701.561173 199.848
701.596252 199.701
701.631332 200.259
701.666415 200.151
701.701499 199.01
701.736585 197.236
701.771673 196.326
701.806762 196.939
701.841853 183.986
701.876946 199.744
701.912041 199.833
701.947137 198.575
701.982236 200.431
702.017336 200.538
702.052437 200.334
702.087541 199.601
702.122646 197.472
702.157753 200.305
702.192862 200.016
702.227972 200.091
702.263085 197.894
702.298199 200.108
702.333315 199.976
702.368432 200.543
702.403551 200.594
702.438672 198.275
702.473795 200.28
702.50892 200.026
702.544046 188.117
702.579174 200.289
702.614304 200.806
702.649436 200.613
702.684569 198.763
702.719704 200.932
702.754841 200.932
702.78998 200.791
702.82512 198.126
702.860262 199.913
702.895406 194.111
702.930552 188.335
702.965699 195.046
703.000848 199.424
703.035999 201.035
703.071152 201.051
703.106306 199.556
703.141462 215.161
703.17662 331.788
703.21178 201.053
703.246942 200.577
703.282105 201.262
703.31727 201.409
703.352437 201.306
703.387605 201.439
703.422775 201.196
703.457947 201.555
703.493121 201.603
703.528297 201.642
703.563474 201.679
703.598653 201.712
703.633834 201.712
703.669016 201.789
703.704201 201.732
703.739387 201.838
703.774575 201.867
703.809764 201.616
703.844956 201.901
703.880149 201.773
703.915344 197.849
703.95054 194.499
703.985739 201.808
704.020939 202.084
704.056141 201.76
704.091344 201.97
704.12655 198.88
704.161757 191.267
704.196966 199.84
704.232177 202.184
704.267389 202.082
704.302604 284.99
704.33782 1216.44
704.373037 200.102
704.408257 202.435
704.443478 202.22
704.478701 202.579
704.513926 202.475
704.549153 201.982
704.584381 202.358
704.619611 202.523
704.654843 201.816
704.690077 273.074
704.725312 273.387
704.760549 202.932
704.795788 348.456
704.831029 277.705
704.866271 200.487
704.901515 453.454
704.936761 202.078
704.972009 1182.91
705.007258 202.242
705.04251 959.446
705.077763 202.902
705.113017 364.7
705.148274 414.845
705.183532 203.315
705.218792 203.096
705.254054 374.42
705.289318 196.565
705.324583 426.524
705.35985 202.84
705.395119 202.969
705.43039 372.631
705.465662 195.861
705.500936 202.945
705.536212 393.985
705.57149 203.009
705.606769 203.416
705.642051 332.037
705.677334 201.965
705.712618 203.439
705.747905 203.205
705.783193 323.67
705.818483 202.933
705.853775 248.578
705.889069 198.275
705.924364 203.102
705.959661 203.452
705.99496 202.805
706.03026 201.926
706.065563 202.47
706.100867 203.552
706.136173 297.275
706.171481 203.641
706.20679 203.511
706.242101 200.758
706.277414 352.32
706.312729 203.547
706.348046 201.278
706.383364 203.583
706.418684 318.684
706.454006 348.162
706.489329 203.414
706.524655 201.376
706.559982 418.198
706.595311 203.463
706.630641 203.594
706.665974 201.999
706.701308 203.595
706.736644 202.936
706.771982 199.33
706.807321 422.578
706.842662 203.527
706.878005 279.381
706.91335 407.158
706.948697 322.999
706.984045 202.959
707.019395 203.768
707.054747 203.117
707.090101 203.378
707.125456 203.821
707.160813 448.155
707.196172 203.87
707.231533 203.546
707.266895 497.828
707.302259 203.866
707.337625 203.587
707.372993 203.075
707.408363 202.63
707.443734 202.862
707.479107 203.856
707.514482 203.67
707.549859 427.061
707.585237 203.911
707.620617 204.094
707.655999 467.952
707.691383 202.686
707.726768 203.227
707.762155 203.431
707.797544 203.394
707.832935 203.939
707.868328 203.905
707.903722 203.916
707.939118 205.539
707.974516 381.416
708.009915 201.178
708.045317 430.848
708.08072 201.913
708.116125 203.527
708.151532 201.563
708.18694 203.547
708.22235 204.12
708.257762 204.096
708.293176 202.64
708.328592 204.098
708.364009 204.15
708.399428 385.904
708.434849 519.576
708.470271 526.265
708.505696 348.958
708.541122 204.205
708.57655 204.2
708.61198 204.152
708.647411 204.19
708.682844 203.511
708.718279 204.181
708.753716 245.737
708.789155 203.893
708.824595 203.108
708.860037 311.746
708.895481 204.284
708.930927 204.274
708.966374 319.678
709.001823 200.512
709.037274 685.349
709.072727 709.582
709.108182 204.228
709.143638 249.584
709.179096 286.366
709.214556 315.941
709.250018 203.787
709.285481 204.253
709.320946 248.651
709.356413 210.501
709.391882 309.948
709.427352 225.071
709.462824 291.263
709.498298 203.677
709.533774 204.412
709.569252 204.196
709.604731 203.359
709.640212 204.553
709.675695 204.11
709.71118 204.161
709.746666 204.053
709.782155 204.066
709.817645 204.512
709.853136 204.193
709.88863 242.019
709.924125 216.459
709.959622 203.965
709.995121 237.37
710.030622 204.699
710.066124 204.168
710.101628 204.006
710.137134 203.738
710.172642 204.418
710.208152 253.568
710.243663 204.665
710.279176 203.895
710.314691 258.405
710.350207 204.414
710.385726 204.899
710.421246 203.463
710.456768 204.965
710.492292 204.893
710.527817 204.574
710.563345 262.561
710.598874 204.58
710.634404 204.82
710.669937 258.725
710.705471 204.931
710.741008 204.869
710.776546 204.571
710.812085 203.316
710.847627 203.98
710.88317 205.071
710.918715 205.214
710.954262 274.997
710.98981 205.294
711.025361 205.238
711.060913 283.695
711.096467 204.502
711.132023 204.33
711.16758 205.186
711.203139 205.362
711.2387 204.968
711.274263 205.458
711.309828 204.922
711.345394 204.852
711.380962 273.704
711.416532 205.456
711.452104 205.559
711.487678 246.799
711.523253 205.545
711.55883 205.347
711.594409 204.907
711.629989 205.61
711.665572 205.511
711.701156 205.643
711.736742 204.693
711.77233 205.135
711.807919 205.618
711.84351 205.541
711.879103 263.35
711.914698 205.712
711.950295 246.881
711.985893 205.571
712.021493 202.694
712.057095 205.396
712.092699 205.708
712.128305 205.347
712.163912 204.986
712.199521 205.516
712.235132 205.815
712.270745 205.846
712.306359 205.855
712.341975 205.643
712.377593 209.166
712.413213 230.742
712.448835 204.862
712.484458 246.509
712.520083 205.912
712.55571 205.919
712.591339 205.322
712.626969 205.836
712.662601 205.873
712.698235 205.653
712.733871 205.778
712.769509 205.848
712.805148 205.695
712.840789 206.027
712.876432 287.903
712.912077 484.313
712.947723 442.689
712.983372 209.323
713.019022 269.076
713.054674 234.541
713.090327 205.005
713.125983 320.12
713.16164 205.55
713.197299 205.112
713.232959 205.925
713.268622 205.704
713.304286 270.828
713.339952 205.739
713.37562 205.457
713.41129 205.854
713.446961 619.433
713.482635 205.772
713.51831 529.418
713.553987 206.218
713.589665 205.361
713.625345 205.228
713.661028 206.303
713.696712 206.153
713.732397 206.273
713.768085 206.327
713.803774 206.303
713.839465 206.385
713.875158 206.286
713.910853 205.495
713.946549 203.283
713.982247 205.954
714.017947 205.778
714.053649 206.465
714.089353 206.499
714.125058 206.457
714.160765 206.211
714.196474 206.305
714.232185 204.761
714.267897 206.427
714.303612 266.942
714.339328 206.4
714.375046 284.57
714.410765 361.415
714.446487 341.654
714.48221 319.31
714.517935 283.423
714.553662 510.201
714.58939 206.661
714.625121 206.616
714.660853 341.524
714.696587 414.358
714.732322 206.319
714.76806 214.432
714.803799 377.186
714.83954 206.018
714.875283 407.46
714.911028 206.683
714.946774 201.728
714.982523 367.238
715.018273 206.717
715.054024 206.689
715.089778 379
715.125533 206.596
715.161291 205.468
715.197049 364.903
715.23281 206.386
715.268573 203.473
715.304337 298.476
715.340103 206.543
715.375871 206.411
715.411641 268.365
715.447412 206.693
715.483186 206.728
715.518961 206.119
715.554737 206.176
715.590516 206.412
715.626296 207.08
715.662079 207.083
715.697863 206.342
715.733648 206.406
715.769436 206.446
715.805225 321.41
715.841017 203.292
715.87681 206.858
715.912604 207.11
715.948401 206.389
715.984199 206.557
716.019999 334.071
716.055801 205.237
716.091605 203.664
716.12741 376.797
716.163218 206.926
716.199027 259.703
716.234837 206.952
716.27065 207.094
716.306464 207.108
716.342281 328.949
716.378099 275.974
716.413919 202.838
716.44974 454.865
716.485563 206.009
716.521389 206.657
716.557216 206.161
716.593044 204.713
716.628875 199.993
716.664707 205.969
716.700541 206.247
716.736377 451.8
716.772215 205.222
716.808055 203.591
716.843896 478.197
716.879739 205.16
716.915584 196.097
716.951431 199.917
716.987279 173.568
717.023129 205.591
717.058981 205.89
717.094835 202.536
717.130691 426.955
717.166548 206.014
717.202407 194.564
717.238268 436.773
717.274131 195.277
717.309996 203.906
717.345862 207.037
717.38173 202.541
717.4176 206.105
717.453472 188.608
717.489346 187.821
717.525221 183.783
717.561098 352.163
717.596977 194.901
717.632858 199.764
717.668741 415.238
717.704625 206.99
717.740511 205.563
717.776399 203.747
717.812289 428.686
717.84818 428.597
717.884073 202.586
717.919969 157.794
717.955865 170.829
717.991764 204.959
718.027665 343
718.063567 205.041
718.099471 333.836
718.135377 235.856
718.171285 206.15
718.207194 206.355
718.243105 207.272
718.279018 592.021
718.314933 203.346
718.35085 152.225
718.386768 363.928
718.422688 205.668
718.45861 206.298
718.494534 315.336
718.53046 207.092
718.566387 206.537
718.602317 307.408
718.638248 124.2
718.67418 176.692
718.710115 203.441
718.746051 205.613
718.78199 203.679
718.81793 151.028
718.853871 177.499
718.889815 181.55
718.92576 146.566
718.961708 190.944
718.997657 205.736
719.033607 268.005
719.06956 205.744
719.105514 203.999
719.14147 292.643
719.177428 207.393
719.213388 207.35
719.24935 207.095
719.285313 205.089
719.321278 193.396
719.357245 132.57
719.393214 184.677
719.429185 196.957
719.465157 201.947
719.501131 206.274
719.537107 180.982
719.573085 177.384
719.609064 204.172
719.645046 206.293
719.681029 258.525
719.717014 187.745
719.753001 206.151
719.788989 197.692
719.824979 207.2
719.860972 206.444
719.896966 205.331
719.932961 187.039
719.968959 194.122
720.004958 200.023
720.040959 257.787
720.076962 205.601
720.112967 207.448
720.148974 252.155
720.184982 237.194
720.220992 190.295
720.257004 157.773
720.293018 349.982
720.329033 190.117
720.365051 200.935
720.40107 207.104
720.437091 206.63
720.473114 280.37
720.509138 212.922
720.545165 207.374
720.581193 195.813
720.617223 151.626
720.653254 191.116
720.689288 206.047
720.725323 207.285
720.76136 206.857
720.797399 204.953
720.83344 137.078
720.869483 197.109
720.905527 207.752
720.941573 208.561
720.977621 356.548
721.013671 207.972
721.049723 208.685
721.085776 208.891
721.121831 206.507
721.157888 181.925
721.193947 208.005
721.230008 207.505
721.26607 208.602
721.302134 203.844
721.3382 205.141
721.374268 209.154
721.410338 206.64
721.446409 209.466
721.482482 209.728
721.518557 209.693
721.554634 209.557
721.590713 209.181
721.626793 209.84
721.662876 208.547
721.69896 209.388
721.735045 208.963
721.771133 208.926
721.807223 208.647
721.843314 187.639
721.879407 207.386
721.915502 209.624
721.951598 209.068
721.987697 204.651
722.023797 208.299
722.059899 208.418
722.096003 208.235
722.132109 210.318
722.168216 210.291
722.204326 210.096
722.240437 210.568
722.27655 210.45
722.312664 316.428
722.348781 267.244
722.384899 210.921
722.421019 340.866
722.457141 210.78
722.493265 207.513
722.529391 207.928
722.565518 212.332
722.601647 265.047
722.637778 210.656
722.673911 210.988
722.710046 364.008
722.746182 211.118
722.78232 210.939
722.81846 211.322
722.854602 211.404
722.890746 210.938
722.926891 202.124
722.963038 186.596
722.999188 209.406
723.035338 208.637
723.071491 497.501
723.107646 211.59
723.143802 462.08
723.17996 211.658
723.21612 211.328
723.252282 210.135
723.288445 208.631
723.32461 211.414
723.360778 211.132
723.396946 209.015
723.433117 247.535
723.46929 185.77
723.505464 521.815
723.54164 281.7
723.577818 210.718
723.613998 515.134
723.65018 175.111
723.686363 148.529
723.722548 208.052
723.758735 210.081
723.794924 221.359
723.831115 191.009
723.867307 211.012
723.903502 285.213
723.939698 212.525
723.975896 210.985
724.012095 210.123
724.048297 212.265
724.0845 8374.05
724.120705 211.105
724.156912 209.251
724.193121 198.873
724.229331 12503
724.265544 132.278
724.301758 2552.75
724.337974 3858.36
724.374192 237.042
724.410411 2194.14
724.446633 285.621
724.482856 305.449
724.519081 208.944
724.555308 252.106
724.591537 253.341
724.627767 211.935
724.663999 397.888
724.700234 18966.1
724.736469 209.23
724.772707 581.822
724.808947 211.246
724.845188 3216.03
724.881431 365.405
724.917676 192.47
724.953923 376.206
724.990172 213.104
725.026422 213.543
725.062674 353.292
725.098928 201.022
725.135184 211.387
725.171442 415.139
725.207701 199.418
725.243963 208.713
725.280226 381.616
725.316491 213.593
725.352757 213.192
725.389026 309.496
725.425296 161.423
725.461568 196.335
725.497842 4365.92
725.534118 628.362
725.570396 171.574
725.606675 211.625
725.642957 213.488
725.67924 213.545
725.715524 963.246
725.751811 213.923
725.7881 1357.3
725.82439 254.458
725.860682 213.572
725.896976 283.675
725.933272 197.614
725.969569 208.475
726.005869 192.869
726.04217 212.788
726.078473 209.984
726.114778 311.41
726.151084 212.67
726.187393 213.255
726.223703 391.408
726.260015 202.895
726.296329 211.328
726.332645 242.964
726.368962 212.003
726.405282 201.666
726.441603 214.06
726.477926 371.303
726.514251 205.17
726.550577 211.272
726.586906 427.282
726.623236 206.211
726.659568 176.224
726.695902 210.598
726.732238 239.916
726.768575 147.05
726.804915 211.635
726.841256 387.647
726.877599 215.058
726.913943 215.238
726.95029 428.997
726.986639 405.132
727.022989 497.198
727.059341 213.032
727.095695 889.885
727.13205 214.818
727.168408 201.273
727.204767 204.021
727.241128 409.115
727.277491 214.338
727.313856 214.895
727.350223 412.344
727.386591 215.177
727.422961 214.522
727.459333 211.473
