wavelength(nm) transmission
3016.36607 0.858249
3016.51689 0.622651
3016.66772 0.751129
3016.81856 0.80054
3016.96941 0.815804
3017.12026 0.78317
3017.27112 0.691053
3017.42198 0.573134
3017.57286 0.521467
3017.72374 0.336455
3017.87463 0.0965081
3018.02553 0.00198705
3018.17643 1.85935e-09
3018.32735 0.00653301
3018.47827 0.131101
3018.6292 0.349738
3018.78013 0.471003
3018.93107 0.518617
3019.08202 0.330753
3019.23298 0.022848
3019.38395 0.148542
3019.53492 0.539881
3019.6859 0.692662
3019.83689 0.724367
3019.98788 0.653144
3020.13889 0.7217
3020.2899 0.670555
3020.44092 0.453881
3020.59194 0.0647783
3020.74298 0.0643365
3020.89402 0.461127
3021.04506 0.656967
3021.19612 0.69426
3021.34718 0.67144
3021.49826 0.596747
3021.64933 0.441937
3021.80042 0.236535
3021.95151 0.0273726
3022.10262 3.22103e-05
3022.25372 1.33192e-05
3022.40484 3.8042e-05
3022.55596 0.00574114
3022.7071 0.0119876
3022.85824 0.0272365
3023.00938 0.201824
3023.16054 0.314223
3023.3117 0.273181
3023.46287 0.674982
3023.61404 0.783083
3023.76523 0.82897
3023.91642 0.860513
3024.06762 0.880086
3024.21883 0.892934
3024.37004 0.899003
3024.52126 0.855776
3024.67249 0.901507
3024.82373 0.909109
3024.97498 0.918168
3025.12623 0.922962
3025.27749 0.928671
3025.42876 0.933018
3025.58003 0.918961
3025.73132 0.933515
3025.88261 0.93031
3026.0339 0.90003
3026.18521 0.863873
3026.33652 0.88248
3026.48784 0.914785
3026.63917 0.902924
3026.79051 0.86412
3026.94185 0.757032
3027.0932 0.543002
3027.24456 0.0705515
3027.39593 0.073597
3027.5473 0.260247
3027.69868 0.704757
3027.85007 0.77356
3028.00147 0.875033
3028.15287 0.915036
3028.30428 0.928136
3028.4557 0.927953
3028.60713 0.937283
3028.75856 0.938771
3028.91 0.926982
3029.06145 0.931272
3029.21291 0.920184
3029.36437 0.915262
3029.51584 0.895415
3029.66732 0.800927
3029.81881 0.351763
3029.97031 0.393664
3030.12181 0.103201
3030.27332 0.610391
3030.42484 0.742721
3030.57636 0.821308
3030.72789 0.877907
3030.87943 0.84935
3031.03098 0.865176
3031.18254 0.882124
3031.3341 0.867539
3031.48567 0.834531
3031.63725 0.770155
3031.78883 0.608462
3031.94043 0.199126
3032.09203 0.0445037
3032.24364 0.253035
3032.39525 0.114671
3032.54688 0.00172152
3032.69851 0.0149427
3032.85015 0.213422
3033.00179 0.299586
3033.15345 0.0394866
3033.30511 0.27683
3033.45678 0.641871
3033.60845 0.756099
3033.76014 0.707818
3033.91183 0.555188
3034.06353 0.817208
3034.21524 0.839427
3034.36695 0.879753
3034.51867 0.883539
3034.6704 0.872689
3034.82214 0.860663
3034.97388 0.846734
3035.12564 0.803094
3035.2774 0.700357
3035.42916 0.402969
3035.58094 0.0378879
3035.73272 0.0633051
3035.88451 0.432235
3036.03631 0.573769
3036.18812 0.649697
3036.33993 0.535356
3036.49175 0.312396
3036.64358 0.0297109
3036.79541 0.0150099
3036.94726 0.000717914
3037.09911 0.00146478
3037.25097 0.00134728
3037.40283 0.11123
3037.55471 0.341973
3037.70659 0.326064
3037.85848 0.326264
3038.01038 0.198517
3038.16228 0.0114242
3038.31419 0.00133148
3038.46611 0.137366
3038.61804 0.446181
3038.76997 0.632766
3038.92192 0.715007
3039.07387 0.66771
3039.22582 0.452353
3039.37779 0.762235
3039.52976 0.807311
3039.68174 0.800202
3039.83373 0.765953
3039.98572 0.703513
3040.13773 0.632474
3040.28974 0.384164
3040.44176 0.0426799
3040.59378 0.0231498
3040.74582 0.0345409
3040.89786 0.000199775
3041.04991 0.0369615
3041.20196 0.306843
3041.35403 0.569736
3041.5061 0.713118
3041.65818 0.790076
3041.81026 0.834801
3041.96236 0.85631
3042.11446 0.870224
3042.26657 0.892554
3042.41869 0.897739
3042.57081 0.901707
3042.72294 0.891418
3042.87508 0.825612
3043.02723 0.412976
3043.17939 0.704486
3043.33155 0.860787
3043.48372 0.84542
3043.6359 0.898571
3043.78808 0.898253
3043.94028 0.844305
3044.09248 0.540276
3044.24468 0.786469
3044.3969 0.839301
3044.54912 0.778722
3044.70136 0.512715
3044.85359 0.0423217
3045.00584 0.352234
3045.1581 0.379372
3045.31036 0.0840503
3045.46263 0.500262
3045.6149 0.613006
3045.76719 0.379761
3045.91948 0.0239015
3046.07178 0.01402
3046.22409 0.323355
3046.3764 0.643897
3046.52872 0.751451
3046.68106 0.831883
3046.83339 0.85953
3046.98574 0.868556
3047.13809 0.870485
3047.29045 0.870353
3047.44282 0.860659
3047.5952 0.841465
3047.74758 0.802108
3047.89997 0.721623
3048.05237 0.404383
3048.20478 0.373876
3048.35719 0.381179
3048.50961 0.108442
3048.66204 0.00123704
3048.81448 0.0128124
3048.96692 0.216808
3049.11938 0.473001
3049.27183 0.600309
3049.4243 0.53556
3049.57678 0.123341
3049.72926 0.282733
3049.88175 0.438828
3050.03425 0.236371
3050.18675 0.522174
3050.33927 0.675174
3050.49179 0.764792
3050.64432 0.783629
3050.79685 0.753459
3050.9494 0.613318
3051.10195 0.628901
3051.25451 0.613936
3051.40707 0.485272
3051.55965 0.226417
3051.71223 0.0966419
3051.86482 0.00716476
3052.01741 1.23333e-07
3052.17002 4.80012e-06
3052.32263 0.000174901
3052.47525 0.0556696
3052.62788 0.228861
3052.78051 0.415006
3052.93316 0.504122
3053.08581 0.443402
3053.23847 0.098639
3053.39113 0.309904
3053.54381 0.517557
3053.69649 0.478389
3053.84917 0.401379
3054.00187 0.296822
3054.15457 0.130102
3054.30729 0.0164326
3054.46001 5.69454e-05
3054.61273 2.75539e-10
3054.76547 8.98715e-06
3054.91821 9.52416e-05
3055.07096 0.0471022
3055.22372 0.232543
3055.37648 0.394262
3055.52925 0.463783
3055.68203 0.459235
3055.83482 0.521163
3055.98762 0.584907
3056.14042 0.360868
3056.29323 0.0325199
3056.44605 0.176892
3056.59888 0.557426
3056.75171 0.662205
3056.90455 0.623219
3057.0574 0.253015
3057.21026 0.151123
3057.36312 0.527289
3057.51599 0.446447
3057.66887 0.0560318
3057.82176 0.274009
3057.97466 0.67699
3058.12756 0.808988
3058.28047 0.853592
3058.43339 0.812719
3058.58631 0.861616
3058.73924 0.904488
3058.89219 0.915173
3059.04513 0.920679
3059.19809 0.922438
3059.35105 0.925693
3059.50402 0.924674
3059.657 0.921922
3059.80999 0.918259
3059.96298 0.917116
3060.11599 0.923895
3060.269 0.917495
3060.42201 0.896014
3060.57504 0.838129
3060.72807 0.712852
3060.88111 0.860138
3061.03416 0.856784
3061.18721 0.785512
3061.34028 0.491996
3061.49335 0.0691677
3061.64643 0.382822
3061.79951 0.33024
3061.95261 0.700941
3062.10571 0.728853
3062.25882 0.640374
3062.41193 0.407604
3062.56506 0.0728409
3062.71819 0.000370696
3062.87133 0.117832
3063.02448 0.461584
3063.17763 0.664016
3063.3308 0.71404
3063.48397 0.534534
3063.63714 0.737862
3063.79033 0.808725
3063.94352 0.703704
3064.09672 0.607539
3064.24993 0.360576
3064.40315 0.0264029
3064.55637 0.384854
3064.70961 0.716144
3064.86284 0.79023
3065.01609 0.651542
3065.16935 0.506866
3065.32261 0.822787
3065.47588 0.872142
3065.62916 0.880369
3065.78244 0.873153
3065.93573 0.862759
3066.08903 0.843215
3066.24234 0.76934
3066.39566 0.727745
3066.54898 0.618126
3066.70231 0.455291
3066.85565 0.15634
3067.009 0.00370512
3067.16235 0.00517693
3067.31572 0.181181
3067.46909 0.481993
3067.62246 0.650459
3067.77585 0.664293
3067.92924 0.76262
3068.08264 0.824253
3068.23605 0.843808
3068.38946 0.851284
3068.54289 0.848826
3068.69632 0.837264
3068.84976 0.819196
3069.0032 0.764953
3069.15666 0.477651
3069.31012 0.199816
3069.46359 0.552088
3069.61707 0.489106
3069.77055 0.2583
3069.92404 0.0327861
3070.07754 2.29323e-05
3070.23105 0.0128829
3070.38457 0.194822
3070.53809 0.449816
3070.69162 0.603662
3070.84516 0.669978
3070.9987 0.606529
3071.15226 0.13724
3071.30582 0.511248
3071.45939 0.723799
3071.61297 0.754756
3071.76655 0.746417
3071.92014 0.714438
3072.07374 0.656936
3072.22735 0.568725
3072.38096 0.415104
3072.53459 0.149617
3072.68822 0.0525207
3072.84186 0.00158859
3072.9955 3.15573e-10
3073.14916 0.000978129
3073.30282 0.0600799
3073.45649 0.25161
3073.61016 0.442301
3073.76385 0.581598
3073.91754 0.661026
3074.07124 0.707445
3074.22495 0.781855
3074.37866 0.818351
3074.53238 0.84174
3074.68611 0.852764
3074.83985 0.870342
3074.9936 0.878536
3075.14735 0.875459
3075.30111 0.83286
3075.45488 0.533133
3075.60866 0.732991
3075.76244 0.883863
3075.91623 0.902874
3076.07003 0.906199
3076.22384 0.917165
3076.37766 0.920062
3076.53148 0.921097
3076.68531 0.920464
3076.83915 0.91561
3076.99299 0.903147
3077.14685 0.889821
3077.30071 0.768352
3077.45458 0.535619
3077.60845 0.817437
3077.76234 0.863571
3077.91623 0.874945
3078.07013 0.901698
3078.22404 0.906729
3078.37795 0.898653
3078.53188 0.897723
3078.68581 0.893561
3078.83974 0.882695
3078.99369 0.862357
3079.14764 0.814227
3079.3016 0.552472
3079.45557 0.229358
3079.60955 0.674519
3079.76353 0.78414
3079.91753 0.781784
3080.07153 0.70666
3080.22553 0.531806
3080.37955 0.668346
3080.53357 0.616481
3080.6876 0.495323
3080.84164 0.343226
3080.99569 0.206905
3081.14974 0.0298613
3081.3038 7.68901e-05
3081.45787 0.000360962
3081.61195 2.20255e-06
3081.76603 3.63876e-10
3081.92012 0.000886326
3082.07422 0.0190439
3082.22833 0.0161168
3082.38245 0.208328
3082.53657 0.425064
3082.6907 0.552601
3082.84484 0.633385
3082.99898 0.677401
3083.15314 0.674503
3083.3073 0.668939
3083.46147 0.333655
3083.61565 0.380949
3083.76983 0.556811
3083.92402 0.762244
3084.07822 0.795879
3084.23243 0.782139
3084.38665 0.714818
3084.54087 0.472427
3084.6951 0.0558261
3084.84934 0.264297
3085.00359 0.619933
3085.15784 0.661384
3085.3121 0.764876
3085.46637 0.768949
3085.62065 0.731699
3085.77493 0.647216
3085.92922 0.473888
3086.08353 0.176019
3086.23783 0.00583337
3086.39215 0.00405604
3086.54647 0.166513
3086.7008 0.467783
3086.85514 0.649209
3087.00949 0.745396
3087.16384 0.796302
3087.31821 0.82582
3087.47258 0.84202
3087.62695 0.849884
3087.78134 0.850031
3087.93573 0.84097
3088.09013 0.812835
3088.24454 0.658291
3088.39896 0.376749
3088.55338 0.701701
3088.70781 0.730312
3088.86225 0.677297
3089.0167 0.570772
3089.17115 0.388433
3089.32561 0.135764
3089.48008 0.00566074
3089.63456 9.98458e-07
3089.78905 0.0109566
3089.94354 0.17546
3090.09804 0.438592
3090.25255 0.607617
3090.40707 0.706003
3090.56159 0.765457
3090.71612 0.802251
3090.87066 0.824482
3091.02521 0.834653
3091.17977 0.838185
3091.33433 0.816315
3091.4889 0.576843
3091.64348 0.656151
3091.79806 0.810621
3091.95266 0.8012
3092.10726 0.664725
3092.26187 0.680902
3092.41649 0.682184
3092.57111 0.568834
3092.72574 0.363671
3092.88038 0.0867219
3093.03503 0.000688449
3093.18969 0.005299
3093.34435 0.0988468
3093.49902 0.296029
3093.6537 0.220673
3093.80839 0.0243475
3093.96308 0.34245
3094.11778 0.624028
3094.27249 0.654374
3094.42721 0.686742
3094.58193 0.696603
3094.73667 0.675402
3094.89141 0.675506
3095.04616 0.23235
3095.20091 0.57806
3095.35568 0.585059
3095.51045 0.288552
3095.66523 0.136958
3095.82002 0.068274
3095.97481 0.0017325
3096.12961 0.00021672
3096.28442 0.0599269
3096.43924 0.287458
3096.59407 0.450788
3096.7489 0.529855
3096.90374 0.265465
3097.05859 0.65855
3097.21345 0.731422
3097.36831 0.734491
3097.52318 0.710447
3097.67806 0.653708
3097.83295 0.547761
3097.98785 0.360954
3098.14275 0.109792
3098.29766 0.00287939
3098.45258 1.90584e-05
3098.60751 0.0371661
3098.76244 0.257841
3098.91738 0.490239
3099.07233 0.632948
3099.22729 0.711719
3099.38226 0.743605
3099.53723 0.709065
3099.69221 0.344005
3099.8472 0.416023
3100.00219 0.453876
3100.1572 0.339261
3100.31221 0.760523
3100.46723 0.84915
3100.62226 0.875236
3100.77729 0.88849
3100.93233 0.89426
3101.08739 0.896367
3101.24244 0.883982
3101.39751 0.893775
3101.55258 0.899294
3101.70766 0.897726
3101.86275 0.892691
3102.01785 0.881493
3102.17296 0.804772
3102.32807 0.661658
3102.48319 0.77882
3102.63832 0.829553
3102.79345 0.797606
3102.9486 0.725231
3103.10375 0.661926
3103.25891 0.512778
3103.41407 0.199707
3103.56925 0.00627279
3103.72443 0.022148
3103.87962 0.275085
3104.03482 0.529302
3104.19002 0.632519
3104.34524 0.655817
3104.50046 0.639656
3104.65569 0.567555
3104.81092 0.400804
3104.96617 0.12416
3105.12142 0.00187044
3105.27668 0.0154827
3105.43195 0.137643
3105.58722 0.0865097
3105.74251 0.126617
3105.8978 0.0299645
3106.0531 0.000352452
3106.2084 8.15094e-10
3106.36372 0.00274993
3106.51904 0.0755959
3106.67437 0.212127
3106.82971 0.24427
3106.98505 0.529001
3107.14041 0.636707
3107.29577 0.695382
3107.45114 0.726726
3107.60651 0.756359
3107.7619 0.769181
3107.91729 0.770755
3108.07269 0.75986
3108.22809 0.731277
3108.38351 0.666358
3108.53893 0.543253
3108.69436 0.2779
3108.8498 0.0235085
3109.00525 0.00674212
3109.1607 0.198977
3109.31617 0.482046
3109.47163 0.617011
3109.62711 0.66945
3109.7826 0.682994
3109.93809 0.654711
3110.09359 0.474372
3110.2491 0.542952
3110.40462 0.487375
3110.56014 0.340893
3110.71567 0.124688
3110.87121 0.0534974
3111.02676 0.00368873
3111.18231 9.44124e-07
3111.33788 2.68045e-08
3111.49345 0.00249057
3111.64903 0.0602765
3111.80461 0.214676
3111.96021 0.379356
3112.11581 0.50419
3112.27142 0.589425
3112.42704 0.665643
3112.58266 0.714684
3112.73829 0.747477
3112.89394 0.771024
3113.04958 0.786587
3113.20524 0.791705
3113.3609 0.786466
3113.51658 0.793708
3113.67226 0.728228
3113.82794 0.702619
3113.98364 0.755697
3114.13934 0.738723
3114.29505 0.693636
3114.45077 0.531299
3114.6065 0.333288
3114.76223 0.458105
3114.91797 0.344708
3115.07372 0.163274
3115.22948 0.0249201
3115.38525 0.000157963
3115.54102 1.56637e-10
3115.6968 0.00163289
3115.85259 0.0602472
3116.00839 0.223795
3116.16419 0.407475
3116.32 0.497604
3116.47582 0.507265
3116.63165 0.698926
3116.78749 0.75574
3116.94333 0.793912
3117.09918 0.801052
3117.25504 0.81113
3117.41091 0.839666
3117.56678 0.850018
3117.72266 0.788619
3117.87855 0.563819
3118.03445 0.804918
3118.19036 0.882842
3118.34627 0.890016
3118.50219 0.883694
3118.65812 0.906167
3118.81406 0.907618
3118.97 0.922888
3119.12595 0.924415
3119.28191 0.926919
3119.43788 0.92535
3119.59386 0.898431
3119.74984 0.840922
3119.90583 0.918624
3120.06183 0.932208
3120.21784 0.933509
3120.37385 0.918422
3120.52988 0.936188
3120.68591 0.937015
3120.84194 0.935042
3120.99799 0.926542
3121.15404 0.892212
3121.31011 0.839282
3121.46618 0.883819
3121.62225 0.561058
3121.77834 0.847458
3121.93443 0.885616
3122.09053 0.922889
3122.24664 0.929432
3122.40276 0.929265
3122.55888 0.926081
3122.71501 0.917696
3122.87115 0.781226
3123.0273 0.723473
3123.18345 0.898744
3123.33962 0.908389
3123.49579 0.89067
3123.65197 0.886813
3123.80815 0.875047
3123.96435 0.775151
3124.12055 0.711625
3124.27676 0.786539
3124.43298 0.731583
3124.5892 0.446945
3124.74544 0.0926675
3124.90168 0.39277
3125.05793 0.288672
3125.21418 0.0213091
3125.37045 0.0673133
3125.52672 0.344497
3125.683 0.473518
3125.83929 0.620295
3125.99558 0.612976
3126.15189 0.575311
3126.3082 0.486699
3126.46452 0.348445
3126.62085 0.166693
3126.77718 0.0251924
3126.93352 0.000310024
3127.08987 6.97738e-13
3127.24623 0.000437066
3127.4026 0.0353428
3127.55897 0.163223
3127.71535 0.306554
3127.87174 0.434554
3128.02814 0.458024
3128.18455 0.257957
3128.34096 0.139887
3128.49738 0.203981
3128.65381 0.0332371
3128.81025 3.62482e-05
3128.96669 0.0255676
3129.12314 0.243587
3129.2796 0.494878
3129.43607 0.645285
3129.59255 0.733552
3129.74903 0.779451
3129.90552 0.812516
3130.06202 0.851461
3130.21853 0.867113
3130.37504 0.879413
3130.53157 0.894145
3130.6881 0.900777
3130.84463 0.909501
3131.00118 0.915328
3131.15773 0.920997
3131.3143 0.918295
3131.47087 0.902268
3131.62744 0.912735
3131.78403 0.871432
3131.94062 0.914229
3132.09722 0.930551
3132.25383 0.928459
3132.41045 0.915157
3132.56707 0.775977
3132.7237 0.590358
3132.88035 0.570705
3133.03699 0.879607
3133.19365 0.902538
3133.35031 0.885899
3133.50698 0.859814
3133.66366 0.909074
3133.82035 0.779694
3133.97705 0.874921
3134.13375 0.940963
3134.29046 0.943376
3134.44718 0.941458
3134.6039 0.906656
3134.76064 0.922919
3134.91738 0.8873
3135.07413 0.933643
3135.23089 0.945172
3135.38765 0.944463
3135.54443 0.940255
3135.70121 0.941915
3135.858 0.944025
3136.01479 0.942309
3136.1716 0.937383
3136.32841 0.934215
3136.48523 0.898313
3136.64206 0.929309
3136.79889 0.91737
3136.95574 0.922964
3137.11259 0.91057
3137.26945 0.891482
3137.42632 0.904644
3137.58319 0.903552
3137.74007 0.892175
3137.89697 0.87509
3138.05386 0.861161
3138.21077 0.841041
3138.36769 0.806878
3138.52461 0.761055
3138.68154 0.690084
3138.83848 0.577873
3138.99542 0.393813
3139.15238 0.156909
3139.30934 0.0100611
3139.46631 4.03705e-07
3139.62328 0.00232137
3139.78027 0.00391119
3139.93726 0.00120808
3140.09426 0.119013
3140.25127 0.390915
3140.40829 0.578162
3140.56531 0.558964
3140.72234 0.728426
3140.87938 0.798845
3141.03643 0.792948
3141.19349 0.840299
3141.35055 0.802568
3141.50762 0.795615
3141.6647 0.668912
3141.82179 0.785841
3141.97888 0.613828
3142.13599 0.313906
3142.2931 0.524643
3142.45022 0.554077
3142.60734 0.829358
3142.76448 0.87336
3142.92162 0.895299
3143.07877 0.890632
3143.23593 0.896044
3143.39309 0.897245
3143.55027 0.748643
3143.70745 0.857535
3143.86464 0.88467
3144.02183 0.878138
3144.17904 0.867262
3144.33625 0.851437
3144.49347 0.82619
3144.6507 0.77781
3144.80794 0.641232
3144.96518 0.247625
3145.12243 0.499576
3145.2797 0.62858
3145.43696 0.598758
3145.59424 0.493462
3145.75152 0.357665
3145.90881 0.241133
3146.06611 0.0854666
3146.22342 0.00741681
3146.38074 1.28781e-05
3146.53806 1.813e-14
3146.69539 0.00018038
3146.85273 0.0212956
3147.01007 0.133259
3147.16743 0.293998
3147.32479 0.397442
3147.48216 0.530025
3147.63954 0.64419
3147.79693 0.707284
3147.95432 0.753257
3148.11172 0.76821
3148.26913 0.812283
3148.42655 0.834424
3148.58397 0.829879
3148.74141 0.726984
3148.89885 0.863288
3149.0563 0.866774
3149.21375 0.824941
3149.37122 0.665049
3149.52869 0.550483
3149.68617 0.213301
3149.84366 0.555882
3150.00115 0.488659
3150.15866 0.815764
3150.31617 0.9052
3150.47369 0.919272
3150.63122 0.926179
3150.78875 0.927452
3150.9463 0.925509
3151.10385 0.91057
3151.26141 0.815683
3151.41897 0.464349
3151.57655 0.774303
3151.73413 0.9109
3151.89172 0.93136
3152.04932 0.917792
3152.20693 0.891838
3152.36454 0.912751
3152.52216 0.943772
3152.67979 0.947831
3152.83743 0.943638
3152.99508 0.93965
3153.15273 0.934527
3153.31039 0.905809
3153.46806 0.866647
3153.62574 0.789151
3153.78343 0.840245
3153.94112 0.908898
3154.09882 0.895196
3154.25653 0.846339
3154.41424 0.700879
3154.57197 0.528535
3154.7297 0.115467
3154.88744 0.249211
3155.04519 0.126008
3155.20295 0.278687
3155.36071 0.546968
3155.51848 0.819787
3155.67626 0.879074
3155.83405 0.894769
3155.99185 0.885539
3156.14965 0.854001
3156.30746 0.736662
3156.46528 0.464032
3156.62311 0.0418735
3156.78094 0.277956
3156.93879 0.682943
3157.09664 0.800373
3157.2545 0.614784
3157.41236 0.677681
3157.57024 0.867452
3157.72812 0.781152
3157.88601 0.58498
3158.04391 0.718347
3158.20181 0.589179
3158.35973 0.556425
3158.51765 0.422994
3158.67558 0.886138
3158.83352 0.870423
3158.99146 0.867685
3159.14942 0.873609
3159.30738 0.903594
3159.46535 0.810328
3159.62332 0.906315
3159.78131 0.918466
3159.9393 0.832546
3160.0973 0.806887
3160.25531 0.755487
3160.41333 0.611304
3160.57135 0.719106
3160.72939 0.394618
3160.88743 0.768219
3161.04548 0.913589
3161.20353 0.941526
3161.3616 0.927309
3161.51967 0.952466
3161.67775 0.963475
3161.83584 0.961361
3161.99393 0.956981
3162.15203 0.963066
3162.31015 0.951947
3162.46827 0.855393
3162.62639 0.953583
3162.78453 0.961251
3162.94267 0.964164
3163.10082 0.969494
3163.25898 0.969228
3163.41715 0.969187
3163.57532 0.971566
3163.73351 0.970888
3163.8917 0.970666
3164.0499 0.971318
3164.2081 0.970821
3164.36632 0.959872
3164.52454 0.969541
3164.68277 0.971681
3164.84101 0.971468
3164.99925 0.971208
3165.15751 0.959218
3165.31577 0.933235
3165.47404 0.952837
3165.63232 0.936887
3165.7906 0.935781
3165.94889 0.958768
3166.1072 0.944158
3166.26551 0.887188
3166.42382 0.434487
3166.58215 0.807752
3166.74048 0.76522
3166.89882 0.478692
3167.05717 0.183618
3167.21553 0.734076
3167.37389 0.897559
3167.53227 0.949365
3167.69065 0.958081
3167.84903 0.958017
3168.00743 0.946109
3168.16583 0.93493
3168.32425 0.944191
3168.48267 0.941376
3168.6411 0.942591
3168.79953 0.932685
3168.95798 0.928785
3169.11643 0.812127
3169.27489 0.810861
3169.43335 0.941085
3169.59183 0.953593
3169.75031 0.958636
3169.90881 0.965581
3170.0673 0.958142
3170.22581 0.945001
3170.38433 0.966043
3170.54285 0.967417
3170.70138 0.967205
3170.85992 0.963925
3171.01847 0.940838
